addr,time,in_mean_inter_time,in_std_inter_time,in_mad_inter_time,out_mean_inter_time,out_std_inter_time,out_mad_inter_time,tot_mean_inter_time,tot_std_inter_time,tot_mad_inter_time,in_mean_length,in_std_length,in_mad_length,in_count,out_mean_length,out_std_length,out_mad_length,out_count,tot_mean_length,tot_std_length,tot_mad_length,tot_count,in_mean_payload_data_length,in_std_payload_data_length,in_mad_payload_data_length,out_mean_payload_data_length,out_std_payload_data_length,out_mad_payload_data_length,tot_mean_payload_data_length,tot_std_payload_data_length,tot_mad_payload_data_length
8,1620.0,3.75337,0.0,0.0,,,,3.75337,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1620.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,1620.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1630.0,1.015502,0.0,0.0,,,,1.015502,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1630.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,1630.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1635.0,1.64447,0.0,0.0,,,,1.64447,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1635.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,1635.0,0.0374125,0.0028275,0.0028275,,,,0.0374125,0.0028275,0.0028275,47.3,3.3,0.0,3.0,,,,0.0,47.3,3.3,0.0,3.0,10.3,3.3,0.0,,,,10.3,3.3,0.0
0,1635.0,,,,0.0374125,0.0028275,0.0028275,0.0374125,0.0028275,0.0028275,,,,0.0,47.3,3.3,0.0,3.0,47.3,3.3,0.0,3.0,,,,10.3,3.3,0.0,10.3,3.3,0.0
8,1640.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,1640.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1645.0,1.742505,0.0,0.0,,,,1.742505,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1645.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,1645.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1650.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,1655.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,1655.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1660.0,1.582651,0.0,0.0,,,,1.582651,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1660.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,1660.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,1665.0,0.025194,0.008743,0.000923,,,,0.025194,0.008743,0.000923,49.0,4.1,3.5,4.0,,,,0.0,49.0,4.1,3.5,4.0,12.0,4.1,3.5,,,,12.0,4.1,3.5
0,1665.0,,,,0.025194,0.008743,0.000923,0.025194,0.008743,0.000923,,,,0.0,49.0,4.1,3.5,4.0,49.0,4.1,3.5,4.0,,,,12.0,4.1,3.5,12.0,4.1,3.5
8,1665.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1665.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1670.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,1675.0,1.9875075,1.6117095,1.6117095,,,,1.9875075,1.6117095,1.6117095,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1675.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,1675.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,1675.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1685.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1685.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1690.0,0.95243,0.888036,0.888036,,,,0.95243,0.888036,0.888036,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1690.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
3,1690.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,1695.0,0.032132,0.003564,0.003564,,,,0.032132,0.003564,0.003564,50.3,3.9,2.0,3.0,,,,0.0,50.3,3.9,2.0,3.0,13.3,3.9,2.0,,,,13.3,3.9,2.0
0,1695.0,,,,0.0500767,0.0255439,0.007128,0.0500767,0.0255439,0.007128,,,,0.0,52.5,5.0,3.5,4.0,52.5,5.0,3.5,4.0,,,,13.5,3.4,1.5,13.5,3.4,1.5
8,1695.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,1700.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1700.0,0.065972,0.028784,0.028784,0.57217,0.525582,0.525582,0.2429994,0.4201547,0.0094,47.7,2.1,2.0,3.0,54.7,3.7,4.0,3.0,51.2,4.6,3.5,6.0,10.2,4.1,1.5,9.7,5.4,1.0,10.2,4.1,1.5
3,1700.0,,,,0.294687,0.3904079,0.039384,0.2458168,0.3626125,0.018495,48.0,0.0,0.0,1.0,52.8,1.9,2.0,5.0,52.0,2.5,2.5,6.0,9.7,5.6,3.0,9.4,6.1,2.0,9.7,5.6,3.0
0,1700.0,0.1071589,0.1855475,0.024075,0.1509458,0.2433257,0.0197695,0.0614542,0.1447833,0.0055305,52.0,3.7,1.5,12.0,47.7,2.1,2.0,9.0,50.1,3.7,5.0,21.0,8.6,4.7,5.0,10.7,2.1,2.0,8.6,4.7,5.0
6,1705.0,0.060886,0.0,0.0,0.036947,0.0,0.0,0.0202953,0.0137735,0.016225,46.5,1.5,1.5,2.0,54.5,4.5,4.5,2.0,50.5,5.2,2.5,4.0,11.5,2.3,1.5,13.5,0.5,0.5,11.5,2.3,1.5
0,1705.0,,,,0.060886,0.0,0.0,0.030443,0.009721,0.009721,50.0,0.0,0.0,1.0,46.5,1.5,1.5,2.0,47.7,2.1,2.0,3.0,10.7,2.1,2.0,9.5,1.5,1.5,10.7,2.1,2.0
8,1705.0,1.270031,0.739958,0.739958,,,,1.270031,0.739958,0.739958,59.0,0.0,0.0,3.0,,,,0.0,59.0,0.0,0.0,3.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,1705.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1710.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,1710.0,,,,0.6627265,0.5003515,0.5003515,0.6627265,0.5003515,0.5003515,,,,0.0,53.0,4.2,0.0,3.0,53.0,4.2,0.0,3.0,,,,13.3,0.5,0.0,13.3,0.5,0.0
6,1710.0,0.162375,0.0,0.0,,,,0.162375,0.0,0.0,50.0,0.0,0.0,2.0,,,,0.0,50.0,0.0,0.0,2.0,13.0,0.0,0.0,,,,13.0,0.0,0.0
8,1715.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1715.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1720.0,2.822434,0.0,0.0,,,,2.822434,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1720.0,0.998707,0.0,0.0,1.315426,0.0,0.0,0.778508,0.5507554,0.316719,45.0,0.0,0.0,2.0,55.5,3.5,3.5,2.0,50.2,5.8,3.5,4.0,11.2,3.3,3.0,14.5,0.5,0.5,11.2,3.3,3.0
0,1720.0,,,,0.998707,0.0,0.0,0.510049,0.488658,0.488658,52.0,0.0,0.0,1.0,45.0,0.0,0.0,2.0,47.3,3.3,0.0,3.0,10.3,3.3,0.0,8.0,0.0,0.0,10.3,3.3,0.0
8,1725.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,1725.0,,,,0.215377,0.140822,0.140822,0.215377,0.140822,0.140822,,,,0.0,52.0,5.7,7.0,3.0,52.0,5.7,7.0,3.0,,,,12.3,3.1,1.0,12.3,3.1,1.0
6,1725.0,0.074555,0.0,0.0,,,,0.074555,0.0,0.0,48.5,3.5,3.5,2.0,,,,0.0,48.5,3.5,3.5,2.0,11.5,3.5,3.5,,,,11.5,3.5,3.5
6,1730.0,1.997247,0.0,0.0,,,,0.9986235,0.9823005,0.9823005,45.0,0.0,0.0,2.0,53.0,0.0,0.0,1.0,47.7,3.8,0.0,3.0,10.7,3.8,0.0,16.0,0.0,0.0,10.7,3.8,0.0
0,1730.0,,,,1.997247,0.0,0.0,0.9986235,0.9823005,0.9823005,53.0,0.0,0.0,1.0,45.0,0.0,0.0,2.0,47.7,3.8,0.0,3.0,10.7,3.8,0.0,8.0,0.0,0.0,10.7,3.8,0.0
8,1730.0,,,,,,,,,,59.0,0.0,0.0,1.0,,,,0.0,59.0,0.0,0.0,1.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,1730.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,1735.0,3.38576,0.0,0.0,,,,3.38576,0.0,0.0,59.0,0.0,0.0,2.0,,,,0.0,59.0,0.0,0.0,2.0,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,1735.0,,,,,,,,,,,,,0.0,59.0,0.0,0.0,1.0,59.0,0.0,0.0,1.0,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,5.0,2.2300755,2.0164455,2.0164455,,,,2.2300755,2.0164455,2.0164455,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,5.0,,,,1.1260645,0.9334205,0.9334205,0.7507097,0.9269437,0.12911,53.0,0.0,0.0,,49.7,6.6,0.0,,50.5,5.9,4.0,,11.5,3.6,3.0,10.0,2.8,0.0,11.5,3.6,3.0
6,5.0,2.059485,0.0,0.0,,,,1.045626,1.013859,1.013859,45.0,0.0,0.0,,53.0,0.0,0.0,,47.7,3.8,0.0,,10.7,3.8,0.0,16.0,0.0,0.0,10.7,3.8,0.0
7,5.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
2,5.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,5.0,,,,,,,,,,53.0,0.0,0.0,,,,,,53.0,0.0,0.0,,16.0,0.0,0.0,,,,16.0,0.0,0.0
8,5.0,,,,,,,,,,,,,,53.0,0.0,0.0,,53.0,0.0,0.0,,,,,16.0,0.0,0.0,16.0,0.0,0.0
3,5.0,,,,,,,,,,54.0,0.0,0.0,,,,,,54.0,0.0,0.0,,17.0,0.0,0.0,,,,17.0,0.0,0.0
1,5.0,,,,,,,,,,,,,,54.0,0.0,0.0,,54.0,0.0,0.0,,,,,17.0,0.0,0.0,17.0,0.0,0.0
0,10.0,2.001032,0.0,0.0,,,,1.000516,0.938566,0.938566,53.0,0.0,0.0,,45.0,0.0,0.0,,50.3,3.8,0.0,,12.3,3.3,3.0,8.0,0.0,0.0,12.3,3.3,3.0
6,10.0,,,,1.5207695,0.4802625,0.4802625,1.0138463,0.7665678,0.898575,45.0,0.0,0.0,,55.0,2.8,0.0,,52.5,5.0,3.0,,12.8,2.9,1.5,14.3,1.2,1.0,12.8,2.9,1.5
3,10.0,,,,,,,,,,12.0,0.0,0.0,,,,,,12.0,0.0,0.0,,,,,,,,,,
1,10.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
2,10.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,10.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
0,15.0,0.6059323,0.7727991,0.124317,1.0436695,0.7495293,0.511426,0.3534605,0.6395501,0.022379,51.8,3.1,2.0,,47.2,1.9,2.0,,50.0,3.5,3.0,,10.5,4.6,3.0,10.2,1.9,2.0,10.5,4.6,3.0
6,15.0,2.087339,0.093302,0.093302,1.413842,0.9996895,0.246535,0.706921,0.9668168,0.0147255,46.0,1.4,0.0,,52.2,1.3,0.0,,49.6,3.4,3.0,,12.6,3.4,3.0,15.2,1.3,0.0,12.6,3.4,3.0
7,15.0,0.144517,0.0,0.0,0.058798,0.0526621,0.032346,0.0393052,0.0251668,0.018791,49.0,1.0,1.0,,51.2,4.1,2.5,,50.5,3.6,3.5,,8.2,4.7,3.5,6.2,4.6,3.0,8.2,4.7,3.5
8,15.0,,,,,,,0.0,0.0,0.0,50.0,0.0,0.0,,50.0,0.0,0.0,,50.0,0.0,0.0,,32.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0
8,15.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,15.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,20.0,2.40477,0.595506,0.595506,0.7910566,0.9532256,0.162225,0.6011925,0.8263087,0.31526,52.7,0.5,0.0,,51.3,5.0,3.0,,51.8,4.1,0.0,,13.9,3.2,0.0,13.0,3.6,1.0,13.9,3.2,0.0
6,20.0,0.7533402,0.6548574,0.635139,0.8745965,1.2301239,0.10778,0.3887096,0.5499369,0.099348,48.0,3.7,0.0,,53.0,0.0,0.0,,50.5,3.6,0.0,,13.5,3.6,0.0,16.0,0.0,0.0,13.5,3.6,0.0
8,20.0,0.3071592,0.7198609,0.0543285,,,,0.3071592,0.7198609,0.0543285,53.5,1.6,0.0,,,,,,53.5,1.6,0.0,,15.0,2.9,0.0,,,,15.0,2.9,0.0
2,20.0,,,,0.6137848,0.6413391,0.280087,0.6137848,0.6413391,0.280087,,,,,34.1,19.3,8.0,,34.1,19.3,8.0,,,,,,,,,,
3,20.0,3.015737,0.0,0.0,0.610032,0.1654439,0.021713,0.6060232,0.3945658,0.32522,53.0,1.0,1.0,,52.8,0.4,0.0,,52.8,0.7,0.5,,15.8,0.7,0.5,15.8,0.4,0.0,15.8,0.7,0.5
1,20.0,,,,,,,,,,,,,,54.0,0.0,0.0,,54.0,0.0,0.0,,,,,17.0,0.0,0.0,17.0,0.0,0.0
7,20.0,,,,,,,,,,,,,,53.0,0.0,0.0,,53.0,0.0,0.0,,,,,5.0,0.0,0.0,5.0,0.0,0.0
4,20.0,,,,,,,,,,,,,,52.0,0.0,0.0,,52.0,0.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
3,25.0,2.306338,0.0,0.0,,,,2.306338,0.0,0.0,52.0,0.0,0.0,,,,,,52.0,0.0,0.0,,15.0,0.0,0.0,,,,15.0,0.0,0.0
4,25.0,,,,2.306338,0.0,0.0,2.306338,0.0,0.0,,,,,52.0,0.0,0.0,,52.0,0.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
0,25.0,,,,0.183582,0.0,0.0,2.0814215,1.8978395,1.8978395,53.0,0.0,0.0,,50.0,0.0,0.0,,51.0,1.4,0.0,,14.0,1.4,0.0,13.0,0.0,0.0,14.0,1.4,0.0
6,25.0,0.183582,0.0,0.0,2.928197,0.0,0.0,1.3876143,1.1454773,0.867482,50.0,0.0,0.0,,56.0,3.0,3.0,,53.0,3.7,1.5,,14.0,1.2,0.5,15.0,1.0,1.0,14.0,1.2,0.5
2,25.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,25.0,0.850404,0.0,0.0,,,,0.850404,0.0,0.0,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,30.0,0.0534605,0.0040055,0.0040055,,,,0.0534605,0.0040055,0.0040055,50.3,3.9,2.0,,,,,,50.3,3.9,2.0,,13.3,3.9,2.0,,,,13.3,3.9,2.0
0,30.0,0.2178187,0.216318,0.013099,0.0534605,0.0040055,0.0040055,0.3735013,0.6645758,0.023176,22.1,16.5,0.0,,50.3,3.9,2.0,,28.1,18.7,0.0,,,,,13.3,3.9,2.0,,,
2,30.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
5,30.0,,,,0.2178187,0.216318,0.013099,0.2178187,0.216318,0.013099,,,,,22.1,16.5,0.0,,22.1,16.5,0.0,,,,,,,,,,
8,30.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,30.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
0,35.0,0.3142362,0.3584263,0.0630395,0.485191,0.292712,0.292712,0.3092206,0.3345245,0.061426,32.6,18.0,7.0,,38.3,14.6,0.0,,34.3,17.2,14.5,,,,,,,,,,
5,35.0,,,,0.3333777,0.3390762,0.012673,0.3333777,0.3390762,0.012673,,,,,20.2,14.3,0.0,,20.2,14.3,0.0,,,,,,,,,,
6,35.0,0.2703761,0.1965021,0.16884,0.4535462,0.4062218,0.4007125,0.208927,0.1854233,0.12674,26.6,18.5,0.0,,40.6,10.5,7.0,,29.6,18.0,16.0,,,,,,,,,,
2,35.0,,,,0.2866265,0.2641065,0.2641065,0.2866265,0.2641065,0.2641065,,,,,36.3,17.4,7.0,,36.3,17.4,7.0,,,,,,,,,,
8,35.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,35.0,,,,,,,,,,,,,,28.0,0.0,0.0,,28.0,0.0,0.0,,,,,,,,,,
6,40.0,0.6250304,0.2760912,0.186193,,,,0.5469016,0.2071935,0.0627275,12.0,0.0,0.0,,59.0,0.0,0.0,,17.2,14.8,0.0,,,,,14.0,0.0,0.0,,,
2,40.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,40.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
8,45.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
6,45.0,0.1679066,0.1821308,0.030394,0.489212,0.292559,0.292559,0.1399222,0.1750329,0.0250015,35.9,18.8,9.5,,49.0,2.9,2.0,,38.0,17.9,9.0,,,,,12.0,2.9,2.0,,,
3,45.0,,,,,,,,,,48.0,0.0,0.0,,,,,,48.0,0.0,0.0,,11.0,0.0,0.0,,,,11.0,0.0,0.0
0,45.0,0.489212,0.292559,0.292559,0.302936,0.3447004,0.108152,0.1731063,0.2513588,0.0318,49.0,2.9,2.0,,50.8,2.6,1.0,,50.1,2.9,2.0,,11.1,2.6,2.0,10.6,2.2,2.0,11.1,2.6,2.0
2,45.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,50.0,2.967634,0.0,0.0,,,,2.967634,0.0,0.0,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
3,50.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
2,50.0,,,,0.5792927,0.6920065,0.143508,0.5792927,0.6920065,0.143508,,,,,30.5,18.7,16.5,,30.5,18.7,16.5,,,,,,,,,,
6,50.0,1.570484,0.0,0.0,,,,1.570484,0.0,0.0,49.0,4.0,4.0,,,,,,49.0,4.0,4.0,,12.0,4.0,4.0,,,,12.0,4.0,4.0
0,50.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
6,55.0,0.007718,0.0,0.0,,,,1.3457265,1.3380085,1.3380085,50.0,0.0,0.0,,59.0,0.0,0.0,,53.0,4.2,0.0,,13.3,0.5,0.0,14.0,0.0,0.0,13.3,0.5,0.0
0,55.0,,,,0.007718,0.0,0.0,0.007718,0.0,0.0,,,,,50.0,0.0,0.0,,50.0,0.0,0.0,,,,,13.0,0.0,0.0,13.0,0.0,0.0
8,55.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
2,55.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
6,60.0,,,,,,,,,,52.0,0.0,0.0,,,,,,52.0,0.0,0.0,,15.0,0.0,0.0,,,,15.0,0.0,0.0
0,60.0,,,,,,,,,,,,,,52.0,0.0,0.0,,52.0,0.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
2,60.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
3,65.0,,,,,,,2.400817,0.0,0.0,52.0,0.0,0.0,,59.0,0.0,0.0,,55.5,3.5,3.5,,14.5,0.5,0.5,14.0,0.0,0.0,14.5,0.5,0.5
4,65.0,,,,,,,,,,,,,,52.0,0.0,0.0,,52.0,0.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
8,65.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
7,65.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,65.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
2,65.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
0,70.0,,,,,,,0.378721,0.0,0.0,53.0,0.0,0.0,,59.0,0.0,0.0,,56.0,3.0,3.0,,15.0,1.0,1.0,14.0,0.0,0.0,15.0,1.0,1.0
6,70.0,,,,2.955025,0.0,0.0,2.955025,0.0,0.0,,,,,56.0,3.0,3.0,,56.0,3.0,3.0,,,,,15.0,1.0,1.0,15.0,1.0,1.0
3,70.0,,,,,,,,,,52.0,0.0,0.0,,,,,,52.0,0.0,0.0,,15.0,0.0,0.0,,,,15.0,0.0,0.0
4,70.0,,,,,,,,,,,,,,52.0,0.0,0.0,,52.0,0.0,0.0,,,,,15.0,0.0,0.0,15.0,0.0,0.0
8,70.0,2.576304,0.0,0.0,,,,2.576304,0.0,0.0,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
2,70.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,75.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
2,75.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
8,80.0,0.962157,0.0,0.0,,,,0.962157,0.0,0.0,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,,,,,,,,,
3,80.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,14.0,0.0,0.0,14.0,0.0,0.0
8,80.0,,,,,,,,,,,,,,59.0,0.0,0.0,,59.0,0.0,0.0,,,,,,,,,,
2,80.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
6,85.0,2.0925575,1.9893165,1.9893165,2.066164,2.059061,2.059061,0.837023,1.6020506,0.02698,46.0,1.4,0.0,,52.0,1.4,0.0,,49.0,3.3,4.0,,12.0,3.3,4.0,15.0,1.4,0.0,12.0,3.3,4.0
0,85.0,2.066164,2.059061,2.059061,1.3950383,1.3563353,0.709725,0.6975192,1.1811657,0.0464065,52.0,1.4,0.0,,49.2,5.8,1.5,,50.4,4.7,3.0,,12.3,3.1,3.0,10.2,2.5,1.5,12.3,3.1,3.0
8,85.0,,,,,,,,,,59.0,0.0,0.0,,,,,,59.0,0.0,0.0,,14.0,0.0,0.0,,,,14.0,0.0,0.0
2,85.0,,,,,,,,,,,,,,12.0,0.0,0.0,,12.0,0.0,0.0,,,,,,,,,,
6,90.0,0.6675263,1.0492771,0.0834255,0.2889103,0.2365715,0.11765,0.4005158,0.8712043,0.0374435,50.7,4.1,3.0,,53.0,1.9,1.0,,51.5,3.6,2.0,,11.6,4.3,3.0,14.0,1.2,0.5,11.6,4.3,3.0
